"","binomial"
"12872","Protium altsonii"
"12873","Protium amazonicum"
"12874","Protium aracouchini"
"12875","Protium brasiliense"
"12876","Protium brasiliense"
"12877","Protium carnosum"
"12878","Protium copal"
"12879","Protium crassifolium"
"12880","Protium crassipetalum"
"12881","Protium crenatum"
"12882","Protium cuneatum"
"12883","Protium decandrum"
"12884","Protium decandrum"
"12885","Protium decandrum"
"12886","Protium grandifolium"
"12887","Protium guianense"
"12888","Protium heptaphyllum"
"12889","Protium heptaphyllum"
"12890","Protium heptaphyllum"
"12891","Protium heptaphyllum"
"12892","Protium heptaphyllum"
"12893","Protium heptaphyllum"
"12894","Protium heptaphyllum"
"12895","Protium heptaphyllum"
"12896","Protium heptaphyllum"
"12897","Protium heptaphyllum"
"12898","Protium indet"
"12899","Protium indet"
"12900","Protium indet"
"12901","Protium javanicum"
"12902","Protium llewelynii"
"12903","Protium nodulosum"
"12904","Protium opacum"
"12905","Protium panamense"
"12906","Protium panamense"
"12907","Protium panamense"
"12908","Protium paniculatum"
"12909","Protium paraense"
"12910","Protium pedicellatum"
"12911","Protium pittieri"
"12912","Protium polybotryum"
"12913","Protium sagotianum"
"12914","Protium sagotianum"
"12915","Protium sagotianum"
"12916","Protium sagotianum"
"12917","Protium spruceanum"
"12918","Protium subserratum"
"12919","Protium tenuifolium"
"12920","Protium tenuifolium"
"12921","Protium tenuifolium"
"12922","Protium tenuifolium"
"12923","Protium tenuifolium"
"12924","Protium tenuifolium"
"12925","Protium tenuifolium"
"12926","Protium tenuifolium"
"12927","Protium trifoliolatum"
"12928","Protium trifoliolatum"
"12929","Protium unifoliolatum"
"12930","Protomegabaria stapfiana"
"12931","Protorhus ditimena"
"12932","Protorhus ditimena"
"12933","Protorhus thouarsii"
"12934","Prumnopitys amara"
"12935","Prumnopitys amara"
"12936","Prumnopitys harmsiana"
"12937","Prumnopitys ladei"
"12938","Prumnopitys ladei"
"12939","Prunus acuminata"
"12940","Prunus africana"
"12941","Prunus africana"
"12942","Prunus africana"
"12943","Prunus africana"
"12944","Prunus arborea"
"12945","Prunus arborea"
"12946","Prunus arborea"
"12947","Prunus arborea"
"12948","Prunus armeniaca"
"12949","Prunus avium"
"12950","Prunus conradinae"
"12951","Prunus fordiana"
"12952","Prunus gazelle-peninsulae"
"12953","Prunus grayana"
"12954","Prunus grisea"
"12955","Prunus henryi"
"12956","Prunus henryi"
"12957","Prunus henryi"
"12958","Prunus henryi"
"12959","Prunus ilicifolia"
"12960","Prunus indet"
"12961","Prunus indet"
"12962","Prunus javanica"
"12963","Prunus lusitanica"
"12964","Prunus myrtifolia"
"12965","Prunus myrtifolia"
"12966","Prunus occidentalis"
"12967","Prunus padus"
"12968","Prunus pensylvanica"
"12969","Prunus polystachya"
"12970","Prunus reticulata"
"12971","Prunus rigida"
"12972","Prunus sellowii"
"12973","Prunus serotina"
"12974","Prunus sphaerocarpa"
"12975","Prunus tucumanensis"
"12976","Prunus turneriana"
"12977","Pseudima frutescens"
"12978","Pseudobombax ellipticum"
"12979","Pseudobombax grandiflorum"
"12980","Pseudobombax marginatum"
"12981","Pseudobombax munguba"
"12982","Pseudobombax munguba"
"12983","Pseudobombax munguba"
"12984","Pseudobombax septenatum"
"12985","Pseudobombax septenatum"
"12986","Pseudobombax septenatum"
"12987","Pseudobombax simplicifolium"
"12988","Pseudocedrela kotschyi"
"12989","Pseudolachnostylis maprouneifolia"
"12990","Pseudolarix amabilis"
"12991","Pseudolarix amabilis"
"12992","Pseudolarix amabilis"
"12993","Pseudolarix amabilis"
"12994","Pseudolmedia glabrata"
"12995","Pseudolmedia laevigata"
"12996","Pseudolmedia laevigata"
"12997","Pseudolmedia laevigata"
"12998","Pseudolmedia laevigata"
"12999","Pseudolmedia laevigata"
"13000","Pseudolmedia laevigata"
"13001","Pseudolmedia laevis"
"13002","Pseudolmedia laevis"
"13003","Pseudolmedia laevis"
"13004","Pseudolmedia laevis"
"13005","Pseudolmedia laevis"
"13006","Pseudolmedia laevis"
"13007","Pseudolmedia laevis"
"13008","Pseudolmedia laevis"
"13009","Pseudolmedia laevis"
"13010","Pseudolmedia macrophylla"
"13011","Pseudolmedia macrophylla"
"13012","Pseudolmedia macrophylla"
"13013","Pseudolmedia macrophylla"
"13014","Pseudolmedia oxyphyllaria"
"13015","Pseudolmedia oxyphyllaria"
"13016","Pseudolmedia rigida"
"13017","Pseudolmedia rigida"
"13018","Pseudolmedia spuria"
"13019","Pseudomalmea diclina"
"13020","Pseudopiptadenia pittieri"
"13021","Pseudopiptadenia pittieri"
"13022","Pseudopiptadenia suaveolens"
"13023","Pseudopiptadenia suaveolens"
"13024","Pseudopiptadenia suaveolens"
"13025","Pseudopiptadenia suaveolens"
"13026","Pseudopiptadenia suaveolens"
"13027","Pseudopiptadenia suaveolens"
"13028","Pseudopiptadenia suaveolens"
"13029","Pseudotsuga menziesii"
"13030","Pseudotsuga menziesii"
"13031","Pseudotsuga menziesii"
"13032","Pseudotsuga sinensis"
"13033","Pseudotsuga sinensis"
"13034","Pseudoweinmannia lachnocarpa"
"13035","Pseudoweinmannia lachnocarpa"
"13036","Pseudoweinmannia lachnocarpa"
"13037","Pseudoxandra polyphleba"
"13038","Pseuduvaria villosa"
"13039","Psidium acutangulum"
"13040","Psidium acutangulum"
"13041","Psidium acutangulum"
"13042","Psidium cattleianum"
"13043","Psidium guajava"
"13044","Psidium guajava"
"13045","Psidium guajava"
"13046","Psidium guajava"
"13047","Psidium ilex"
"13048","Psidium pomiferum"
"13049","Psidium sartorianum"
"13050","Psorospermum febrifugum"
"13051","Psychotria apoda"
"13052","Psychotria celebica"
"13053","Psychotria chiapensis"
"13054","Psychotria hazenii"
"13055","Psychotria indet"
"13056","Psydrax latifolia"
"13057","Psydrax odorata"
"13058","Psydrax parviflora"
"13059","Psydrax suaveolens"
"13060","Ptaeroxylon obliquum"
"13061","Ptaeroxylon obliquum"
"13062","Pteleocarpa lamponga"
"13063","Pteleocarpa malaccensis"
"13064","Pteleopsis hylodendron"
"13065","Pteleopsis hylodendron"
"13066","Pteleopsis hylodendron"
"13067","Pteleopsis hylodendron"
"13068","Pteleopsis myrtifolia"
"13069","Pteleopsis myrtifolia"
"13070","Pternandra azurea"
"13071","Pternandra azurea"
"13072","Pternandra coerulescens"
"13073","Pternandra coerulescens"
"13074","Pternandra cordata"
"13075","Pternandra echinata"
"13076","Pternandra galeata"
"13077","Pternandra jackiana"
"13078","Pterocarpus acerifolius"
"13079","Pterocarpus angolensis"
"13080","Pterocarpus angolensis"
"13081","Pterocarpus angolensis"
"13082","Pterocarpus angolensis"
"13083","Pterocarpus angolensis"
"13084","Pterocarpus antunesii"
"13085","Pterocarpus brenanii"
"13086","Pterocarpus dalbergioides"
"13087","Pterocarpus dalbergioides"
"13088","Pterocarpus erinaceus"
"13089","Pterocarpus indet"
"13090","Pterocarpus indet"
"13091","Pterocarpus indet"
"13092","Pterocarpus indet"
"13093","Pterocarpus indet"
"13094","Pterocarpus indicus"
"13095","Pterocarpus indicus"
"13096","Pterocarpus indicus"
"13097","Pterocarpus indicus"
"13098","Pterocarpus lucens"
"13099","Pterocarpus macrocarpus"
"13100","Pterocarpus marsupium"
"13101","Pterocarpus officinalis"
"13102","Pterocarpus officinalis"
"13103","Pterocarpus officinalis"
"13104","Pterocarpus officinalis"
"13105","Pterocarpus officinalis"
"13106","Pterocarpus officinalis"
"13107","Pterocarpus officinalis"
"13108","Pterocarpus officinalis"
"13109","Pterocarpus osun"
"13110","Pterocarpus rohrii"
"13111","Pterocarpus rohrii"
"13112","Pterocarpus rohrii"
"13113","Pterocarpus rohrii"
"13114","Pterocarpus rohrii"
"13115","Pterocarpus rohrii"
"13116","Pterocarpus santalinoides"
"13117","Pterocarpus santalinus"
"13118","Pterocarpus santalinus"
"13119","Pterocarpus soyauxii"
"13120","Pterocarpus soyauxii"
"13121","Pterocarpus soyauxii"
"13122","Pterocarpus soyauxii"
"13123","Pterocarpus soyauxii"
"13124","Pterocarpus soyauxii"
"13125","Pterocarpus soyauxii"
"13126","Pterocarpus soyauxii"
"13127","Pterocarpus soyauxii"
"13128","Pterocarpus soyauxii"
"13129","Pterocarpus soyauxii"
"13130","Pterocarpus soyauxii"
"13131","Pterocarpus soyauxii"
"13132","Pterocarpus soyauxii"
"13133","Pterocarpus vernalis"
"13134","Pterocarpus vernalis"
"13135","Pterocarpus vernalis"
"13136","Pterocarya stenoptera"
"13137","Pterocarya stenoptera"
"13138","Pterocarya stenoptera"
"13139","Pterocarya stenoptera"
"13140","Pterocarya stenoptera"
"13141","Pterocarya tonkinensis"
"13142","Pterocelastrus echinatus"
"13143","Pteroceltis tatarinowii"
"13144","Pteroceltis tatarinowii"
"13145","Pteroceltis tatarinowii"
"13146","Pterocymbium beccarii"
"13147","Pterocymbium beccarii"
"13148","Pterocymbium javanicum"
"13149","Pterocymbium tinctorium"
"13150","Pterocymbium tubulatum"
"13151","Pterocymbium tubulatum"
"13152","Pterodon emarginatus"
"13153","Pterodon emarginatus"
"13154","Pterogyne nitens"
"13155","Pterogyne nitens"
"13156","Pterogyne nitens"
"13157","Pterogyne nitens"
"13158","Pterogyne nitens"
"13159","Pterogyne nitens"
"13160","Pterogyne nitens"
"13161","Pterogyne nitens"
"13162","Pterospermum acerifolium"
"13163","Pterospermum acerifolium"
"13164","Pterospermum acerifolium"
"13165","Pterospermum acerifolium"
"13166","Pterospermum celebicum"
"13167","Pterospermum diversifolium"
"13168","Pterospermum diversifolium"
"13169","Pterospermum grewiaefolium"
"13170","Pterospermum heterophyllum"
"13171","Pterospermum heterophyllum"
"13172","Pterospermum heterophyllum"
"13173","Pterospermum heterophyllum"
"13174","Pterospermum javanicum"
"13175","Pterospermum javanicum"
"13176","Pterospermum lanceaefolium"
"13177","Pterospermum lanceaefolium"
"13178","Pterospermum niveum"
"13179","Pterospermum semisagittatum"
"13180","Pterostyrax hispidus"
"13181","Pterostyrax hispidus"
"13182","Pterostyrax hispidus"
"13183","Pterostyrax leveillei"
"13184","Pterygota alata"
"13185","Pterygota alata"
"13186","Pterygota amazonica"
"13187","Pterygota bequaertii"
"13188","Pterygota bequaertii"
"13189","Pterygota bequaertii"
"13190","Pterygota bequaertii"
"13191","Pterygota bequaertii"
"13192","Pterygota horsfieldii"
"13193","Pterygota horsfieldii"
"13194","Pterygota indet"
"13195","Pterygota indet"
"13196","Pterygota indet"
"13197","Pterygota indet"
"13198","Pterygota macrocarpa"
"13199","Pterygota macrocarpa"
"13200","Pterygota macrocarpa"
"13201","Pterygota macrocarpa"
"13202","Ptychopetalum olacoides"
"13203","Ptychopetalum olacoides"
"13204","Ptychopyxis costata"
"13205","Ptychopyxis costata"
"13206","Ptychopyxis grandis"
"13207","Ptychopyxis kingii"
"13208","Pullea stutzeri"
"13209","Pullea stutzeri"
"13210","Pullea versteeghii"
"13211","Punica granatum"
"13212","Putranjiva roxburghii"
"13213","Putranjiva roxburghii"
"13214","Putranjiva roxburghii"
"13215","Pycnanthus angolensis"
"13216","Pycnanthus angolensis"
"13217","Pycnanthus angolensis"
"13218","Pycnanthus angolensis"
"13219","Pycnanthus angolensis"
"13220","Pycnanthus angolensis"
"13221","Pycnanthus angolensis"
"13222","Pycnanthus angolensis"
"13223","Pycnanthus angolensis"
"13224","Pycnanthus angolensis"
"13225","Pycnanthus angolensis"
"13226","Pycnanthus angolensis"
"13227","Pycnanthus angolensis"
"13228","Pycnanthus angolensis"
"13229","Pycnanthus angolensis"
"13230","Pycnanthus angolensis"
"13231","Pycnanthus angolensis"
"13232","Pycnanthus angolensis"
"13233","Pycnanthus angolensis"
"13234","Pycnanthus angolensis"
"13235","Pyrenaria acuminata"
"13236","Pyrenaria multisepala"
"13237","Pyrenaria multisepala"
"13238","Pyrenaria multisepala"
"13239","Pyrenaria multisepala"
"13240","Pyrenaria serrata"
"13241","Pyrus communis"
"13242","Pyrus communis"
"13243","Qualea acuminata"
"13244","Qualea albiflora"
"13245","Qualea brevipedicellata"
"13246","Qualea brevipedicellata"
"13247","Qualea coerulea"
"13248","Qualea coerulea"
"13249","Qualea coerulea"
"13250","Qualea dinizii"
"13251","Qualea dinizii"
"13252","Qualea dinizii"
"13253","Qualea dinizii"
"13254","Qualea gracilior"
"13255","Qualea homosepala"
"13256","Qualea homosepala"
"13257","Qualea homosepala"
"13258","Qualea impexa"
"13259","Qualea implexa"
"13260","Qualea indet"
"13261","Qualea lancifolia"
"13262","Qualea megalocarpa"
"13263","Qualea multiflora"
"13264","Qualea multiflora"
"13265","Qualea paraensis"
"13266","Qualea paraensis"
"13267","Qualea paraensis"
"13268","Qualea paraensis"
"13269","Qualea paraensis"
"13270","Qualea paraensis"
"13271","Qualea paraensis"
"13272","Qualea paraensis"
"13273","Qualea paraensis"
"13274","Qualea rosea"
"13275","Qualea rosea"
"13276","Qualea rosea"
"13277","Qualea rosea"
"13278","Qualea rosea"
"13279","Qualea tricolor"
"13280","Quararibea asterolepis"
"13281","Quararibea asterolepis"
"13282","Quararibea bicolor"
"13283","Quararibea bicolor"
"13284","Quararibea bicolor"
"13285","Quararibea funebris"
"13286","Quararibea guianensis"
"13287","Quararibea guianensis"
"13288","Quararibea wittii"
"13289","Quassia amara"
"13290","Quassia borneensis"
"13291","Quassia indica"
"13292","Quassia indica"
"13293","Quassia undulata"
"13294","Quassia undulata"
"13295","Quercus abendanonii"
"13296","Quercus acutissima"
"13297","Quercus acutissima"
"13298","Quercus acutissima"
"13299","Quercus acutissima"
"13300","Quercus acutissima"
"13301","Quercus alba"
"13302","Quercus alba"
"13303","Quercus aliena"
"13304","Quercus aliena"
"13305","Quercus aliena"
"13306","Quercus aquifolioides"
"13307","Quercus aquifolioides"
"13308","Quercus argentata"
"13309","Quercus austrina"
"13310","Quercus bambusifolia"
"13311","Quercus bambusifolia"
"13312","Quercus bicolor"
"13313","Quercus bicolor"
"13314","Quercus blakei"
"13315","Quercus blakei"
"13316","Quercus blakei"
"13317","Quercus blumeana"
"13318","Quercus brachyclada"
"13319","Quercus cerris"
"13320","Quercus chapmanii"
"13321","Quercus chenii"
"13322","Quercus chenii"
"13323","Quercus chenii"
"13324","Quercus chevalieri"
"13325","Quercus chrysolepis"
"13326","Quercus chungii"
"13327","Quercus coccinea"
"13328","Quercus coccinea"
"13329","Quercus costaricensis"
"13330","Quercus costaricensis"
"13331","Quercus crassinervia"
"13332","Quercus curtisii"
"13333","Quercus daphnoidea"
"13334","Quercus dealbata"
"13335","Quercus delavayi"
"13336","Quercus delavayi"
"13337","Quercus dilatata"
"13338","Quercus engleriana"
"13339","Quercus fabri"
"13340","Quercus falcata"
"13341","Quercus falcata"
"13342","Quercus fenestrata"
"13343","Quercus fleuryi"
"13344","Quercus fleuryi"
"13345","Quercus fleuryi"
"13346","Quercus fleuryi"
"13347","Quercus gambelii"
"13348","Quercus garryana"
"13349","Quercus garryana"
"13350","Quercus gemelliflora"
"13351","Quercus gemelliflora"
"13352","Quercus geminata"
"13353","Quercus gilva"
"13354","Quercus glandulifera"
"13355","Quercus glandulifera"
"13356","Quercus glandulifera"
"13357","Quercus glandulifera"
"13358","Quercus glauca"
"13359","Quercus glauca"
"13360","Quercus glauca"
"13361","Quercus glauca"
"13362","Quercus glaucoides"
"13363","Quercus glaucoides"
"13364","Quercus gracilis"
"13365","Quercus griffithii"
"13366","Quercus helferiana"
"13367","Quercus helferiana"
"13368","Quercus hemisphaerica"
"13369","Quercus ilex"
"13370","Quercus incana"
"13371","Quercus indet"
"13372","Quercus kelloggii"
"13373","Quercus laevis"
"13374","Quercus lamellosa"
"13375","Quercus lang-bisnensis"
"13376","Quercus laurifolia"
"13377","Quercus laurifolia"
"13378","Quercus laurina"
"13379","Quercus liaotungensis"
"13380","Quercus lineata"
"13381","Quercus lineata"
"13382","Quercus lineata"
"13383","Quercus lusitanica"
"13384","Quercus lyrata"
"13385","Quercus macrocarpa"
"13386","Quercus maingayi"
"13387","Quercus margaretta"
"13388","Quercus michauxii"
"13389","Quercus michauxii"
"13390","Quercus minima"
"13391","Quercus mongolica"
"13392","Quercus mongolica"
"13393","Quercus mongolica"
"13394","Quercus morii"
"13395","Quercus multinervis"
"13396","Quercus myrsinaefolia"
"13397","Quercus myrsinaefolia"
"13398","Quercus myrsinaefolia"
"13399","Quercus myrtifolia"
"13400","Quercus nigra"
"13401","Quercus nigra"
"13402","Quercus nubium"
"13403","Quercus oleoides"
"13404","Quercus pachyloma"
"13405","Quercus pallida"
"13406","Quercus palustris"
"13407","Quercus patelliformis"
"13408","Quercus patelliformis"
"13409","Quercus petraea"
"13410","Quercus petraea"
"13411","Quercus phellos"
"13412","Quercus platycarpa"
"13413","Quercus poculiformis"
"13414","Quercus prinus"
"13415","Quercus pumila"
"13416","Quercus pyrenaica"
"13417","Quercus reflexa"
"13418","Quercus robur"
"13419","Quercus robur"
"13420","Quercus robur"
"13421","Quercus robur"
"13422","Quercus robur"
"13423","Quercus robur"
"13424","Quercus robur"
"13425","Quercus rubra"
"13426","Quercus salicifolia"
"13427","Quercus salicifolia"
"13428","Quercus salicifolia"
"13429","Quercus semiserrata"
"13430","Quercus semiserrata"
"13431","Quercus semiserrata"
"13432","Quercus shumardii"
"13433","Quercus spicata"
"13434","Quercus spicata"
"13435","Quercus stellata"
"13436","Quercus stellata"
"13437","Quercus suber"
"13438","Quercus subsericea"
"13439","Quercus sundaica"
"13440","Quercus sundaica"
"13441","Quercus variabilis"
"13442","Quercus variabilis"
"13443","Quercus variabilis"
"13444","Quercus velutina"
"13445","Quercus virginiana"
"13446","Quercus virginiana"
"13447","Quiina albiflora"
"13448","Quiina amazonica"
"13449","Quiina florida"
"13450","Quiina obovata"
"13451","Quintinia acutifolia"
"13452","Quintinia altigena"
"13453","Quintinia lanceolata"
"13454","Quintinia ledermannii"
"13455","Quintinia serrata"
"13456","Quintinia sieberi"
"13457","Radermachera corymbosa"
"13458","Radermachera elegans"
"13459","Radermachera gigantea"
"13460","Radermachera glandulosa"
"13461","Radermachera pinnata"
"13462","Radermachera sinica"
"13463","Radermachera sinica"
"13464","Ramisia brasiliensis"
"13465","Randia anisophylla"
"13466","Randia armata"
"13467","Randia armata"
"13468","Randia exaltata"
"13469","Randia exaltata"
"13470","Randia oppositifolia"
"13471","Randia racemosa"
"13472","Randia scortechinii"
"13473","Randia spinosa"
"13474","Randia tetracantha"
"13475","Randia thurberi"
"13476","Rapanea avenis"
"13477","Rapanea hasseltii"
"13478","Rapanea laetevirens"
"13479","Rapanea laetevirens"
"13480","Rapanea melanophloeos"
"13481","Rapanea melanophloeos"
"13482","Rapanea neriifolia"
"13483","Rapanea neriifolia"
"13484","Rapanea neriifolia"
