"","ID_list","ID","LAT","LON","Ecoregion_WWF","Equations","DBH5","DBH6","DBH7","DBH8","DBH9","DBH10","DBH11","DBH12","DBH13","DBH14","DBH15","DBH16","DBH17","DBH18","DBH19","DBH20","DBH21","DBH22","DBH23","DBH24","DBH25","DBH30","DBH35","DBH40","DBH45","DBH50","DBH55","DBH60","DBH65","DBH70","DBH75","DBH80","DBH85","DBH90","DBH95","DBH100","DBH110","DBH120","DBH130","DBH140","DBH150","DBH160","DBH170","DBH180","DBH190","DBH200","DBH210","DBH220","DBH230","DBH240","DBH250","DBH260","DBH270","DBH280","DBH290","DBH300"
"2710","ID2710",46355,31.8884,-87.3012,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2711","ID2711",46355,31.7278,-88.0774,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2712","ID2712",46355,30.684,-86.2574,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2713","ID2713",46355,35.6956,-76.5957,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2714","ID2714",46355,33.8957,-79.0847,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2715","ID2715",46355,31.1925,-87.8633,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2716","ID2716",46355,29.3726,-82.564,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2717","ID2717",46355,33.4942,-79.4862,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2718","ID2718",46355,36.7929,-76.8365,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2719","ID2719",46355,29.8276,-82.9387,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2720","ID2720",46355,29.3726,-81.6808,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2721","ID2721",46355,29.9882,-81.7343,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2722","ID2722",46355,30.3896,-81.7343,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2723","ID2723",46355,31.0587,-82.1358,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2724","ID2724",46355,32.2096,-81.3061,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2725","ID2725",46355,31.7546,-90.7806,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2726","ID2726",46355,32.7716,-80.6905,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2727","ID2727",46355,32.9054,-80.1285,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2728","ID2728",46355,33.2266,-81.092,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2729","ID2729",46355,31.1658,-88.7465,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2730","ID2730",46355,31.1658,-81.7343,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.72982*((DBH^2)^(1.27422))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.959665098452,627.963522582233,882.517679417527,1191.4684552054,1558.44962174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2732","ID2732",46368,4.83776,-73.90108,"Montane grasslands","Biomass=0.190024*(DBH)^(2.20292)",NA,NA,NA,NA,NA,NA,37.4035849963359,45.3062801682905,54.0426386451174,63.6263233295231,74.07018206262,85.3863497466851,97.5863318292424,110.68107348793,124.681017651895,139.596154173479,155.436061889066,172.209944897277,189.926664083801,208.59476470093,228.222500643696,341.026721710891,478.92425462841,642.71502371876,833.111955049637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2733","ID2733",46373,45.9232,-67.6283,"Temperate broadleaf and mixed forests","log Biomass=-2.2308+0*(DBH)+2.4313*(LOG((DBH)^(1)))",5.37751513414153,8.37712517310583,12.1860437913456,16.8600382336757,22.4504826956636,29.0052003579039,36.5690691076284,45.1844742428538,54.8916571669832,65.7289906064758,77.7332002642084,90.9395463910212,105.381974694566,121.09324334302,138.105031023834,156.448029771366,176.152025393101,197.245967683943,219.758032146249,243.715674579825,269.145679637554,419.276746207496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2734","ID2734",46377,44.9658,-63.3932,"Temperate broadleaf and mixed forests","log Biomass=-2.2304+0*(DBH)+2.3263*(LOG((DBH)^(1)))",4.54321729197167,6.94325061553847,9.93804955662885,13.5583807058641,17.8321593862254,22.7850290991113,28.440772673416,34.821615861743,41.9484586741303,49.8410561908052,58.5181628912907,67.9976499177905,78.296601797462,89.4313972684332,101.417777594504,114.270904886004,128.005412332841,142.635447815828,158.174712039991,174.636492093374,192.033691153345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2735","ID2735",46384,44.387336,-89.710708,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH)+0.305*((DBH)^(2.014))",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.029988864709,71.2767083287238,81.1703622984857,91.7115359704418,102.900779489813,114.738611940415,127.225524688192,140.361984211092,154.148434515544,168.585299216428,183.672983340332,199.411874899169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2737","ID2737",46442,12.76,121.47,"Tropical and subtropical moist broadleaf forests","0.063*((DBH)^2.540)",3.75598942178925,5.9682186497253,8.82855386504267,12.3933614619065,16.7153903661891,21.8444215785095,27.8277420984112,34.7105035762365,42.5360016656954,51.3458987498162,61.1804049815093,72.0784278513151,84.0776974791602,97.2148728348784,111.525632736409,127.044754527646,143.806182661471,161.843088920669,181.187925643921,201.872473048785,223.927881533218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2738","ID2738",46446,-7.09,107.67,"Tropical and subtropical moist broadleaf forests","0.06261*((DBH)^2.5930)",NA,NA,NA,NA,NA,24.5269589257183,31.4032745698628,39.3514441247491,48.4282545298759,58.6885933289046,70.1856519688164,82.9710944534236,97.0951991660577,112.606979535237,129.55428775434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2739","ID2739",46452,6.088611,-73.132361,"Tropical and subtropical moist broadleaf forests","Biomass=0.0625003*(DBH)^(2.42058)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.1789902527939,111.000157418806,123.609903465912,137.023112833463,151.254299341933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2742","ID2742",46471,6.088611,-73.132361,"Tropical and subtropical moist broadleaf forests","Biomass=0.0708868*(DBH)^(2.539)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.317008974611,181.541767025632,203.232119933575,226.423612132228,251.151082120266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2744","ID2744",46474,6.088611,-73.132361,"Tropical and subtropical moist broadleaf forests","Biomass=0.071*(DBH)^(2.539)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.574618084007,181.831673299118,203.556663797545,226.78519077442,251.552148362444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2745","ID2745",46493,6.088611,-73.132361,"Tropical and subtropical moist broadleaf forests","Biomass=0.269*(DBH)^(1.977)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.606290101581,121.261216276095,132.400069113973,144.022353939274,156.127597619741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2746","ID2746",46494,6.088611,-73.132361,"Tropical and subtropical moist broadleaf forests","Biomass=0.268736*(DBH)^(1.97707)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.521291099332,121.168423721511,132.299164454808,143.9130204527,156.009520331238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2747","ID2747",46503,44.8831,-68.6719,"Temperate broadleaf and mixed forests","log Biomass=8.0767+0.9967*(log((DBH)))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2749","ID2749",46567,57.575924,-103.345058,"Boreal forest/taigas","Biomass=1.51752+(-0.9688*(DBH))+0.29833*((DBH)^(2))+0.00092*((DBH)^(3))",NA,6.64332,9.66965,13.33128,17.63373,22.58252,28.18317,34.4412,41.36213,48.95148,57.21477,66.15752,75.78525,86.10348,97.11773,108.83352,121.25637,134.3918,148.24533,162.82248,178.12877,265.79052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2750","ID2750",46587,44.063,-71.3001,"Temperate broadleaf and mixed forests","log Biomass=5.02+0*(DBH)+2.33*(log((DBH)^(1)))",6.43811024598149,9.84579326554322,14.1005720617544,19.246774978843,25.3246438336421,32.371162743379,40.4206465094323,49.5051752702591,59.6549258235564,70.8984306801364,83.2627849119994,96.773814259271,111.456213826898,127.333664015559,144.428928530174,162.763938069001,182.359862421868,203.237173076702,225.415697972227,248.914669691052,273.752768127474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2751","ID2751",46587,43.1617,-71.0187,"Temperate broadleaf and mixed forests","log Biomass=5.02+0*(DBH)+2.33*(log((DBH)^(1)))",6.43811024598149,9.84579326554322,14.1005720617544,19.246774978843,25.3246438336421,32.371162743379,40.4206465094323,49.5051752702591,59.6549258235564,70.8984306801364,83.2627849119994,96.773814259271,111.456213826898,127.333664015559,144.428928530174,162.763938069001,182.359862421868,203.237173076702,225.415697972227,248.914669691052,273.752768127474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2752","ID2752",46599,2.166666667,117.3333333,"Tropical and subtropical moist broadleaf forests","(-2.193)+2.371*(log((DBH)))",NA,NA,11.2543302242038,15.4460899759278,20.4221372716484,26.2175558108892,32.8650469999216,40.3953090922373,48.8373274163995,58.2186021662425,68.5653309202764,79.9025574528263,92.2542948759062,105.643628853676,120.092805086699,135.623304196532,152.255906387215,170.010747716323,188.907369408643,208.964761347203,230.201400650342,354.688163908638,511.184332332294,701.578773164868,927.596436041541,1190.83086204023,1492.76738580087,1834.80035651192,2218.24632038572,2644.35436714544,3114.31442026164,3629.26399612159,4190.29379727153,4798.45240053345,5454.75023063841,6160.16296156875,7722.07930897382,9491.41440514327,11474.9787380087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2753","ID2753",46599,2.35,118,"Mangroves","(-2.193)+2.371*(log((DBH)))",NA,NA,11.2543302242038,15.4460899759278,20.4221372716484,26.2175558108892,32.8650469999216,40.3953090922373,48.8373274163995,58.2186021662425,68.5653309202764,79.9025574528263,92.2542948759062,105.643628853676,120.092805086699,135.623304196532,152.255906387215,170.010747716323,188.907369408643,208.964761347203,230.201400650342,354.688163908638,511.184332332294,701.578773164868,927.596436041541,1190.83086204023,1492.76738580087,1834.80035651192,2218.24632038572,2644.35436714544,3114.31442026164,3629.26399612159,4190.29379727153,4798.45240053345,5454.75023063841,6160.16296156875,7722.07930897382,9491.41440514327,11474.9787380087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2755","ID2755",46666,42.35,128.133,"Temperate broadleaf and mixed forests","exp(-2.911+2.713*log((DBH)))",NA,NA,NA,NA,NA,NA,NA,46.0879598317798,57.2660302033795,70.0187130245993,84.4314696781086,100.588023857471,118.570509728135,138.459599009678,160.334611041315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2757","ID2757",46685,42.35,128.133,"Temperate broadleaf and mixed forests","exp(-3.616+2.898*log((DBH)))",NA,NA,NA,NA,NA,NA,NA,36.0627137364825,45.4777519355562,56.3728771492676,68.8499488871244,83.0100858808575,98.9537204935994,116.780645973591,136.59005786084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2761","ID2761",46784,30.0684,-83.3669,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.64515*((DBH^2)^(1.33715))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.157614689971,830.850580972859,1187.43758638511,1627.07653706912,2156.6379317478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2762","ID2762",46784,34.1901,-78.2818,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.64515*((DBH^2)^(1.33715))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.157614689971,830.850580972859,1187.43758638511,1627.07653706912,2156.6379317478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2763","ID2763",46784,34.8324,-77.345,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.64515*((DBH^2)^(1.33715))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.157614689971,830.850580972859,1187.43758638511,1627.07653706912,2156.6379317478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2764","ID2764",46784,35.2406,-77.1309,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.64515*((DBH^2)^(1.33715))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.157614689971,830.850580972859,1187.43758638511,1627.07653706912,2156.6379317478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2765","ID2765",46784,36.1506,-76.9703,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.64515*((DBH^2)^(1.33715))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.157614689971,830.850580972859,1187.43758638511,1627.07653706912,2156.6379317478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2766","ID2766",46784,30.684,-88.7733,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+1.64515*((DBH^2)^(1.33715))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.157614689971,830.850580972859,1187.43758638511,1627.07653706912,2156.6379317478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2767","ID2767",46784,32.3166,-88.0774,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+1.64515*((DBH^2)^(1.33715))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.157614689971,830.850580972859,1187.43758638511,1627.07653706912,2156.6379317478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2768","ID2768",46784,31.8884,-87.3012,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+1.64515*((DBH^2)^(1.33715))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.157614689971,830.850580972859,1187.43758638511,1627.07653706912,2156.6379317478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2769","ID2769",46784,31.7278,-88.0774,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+1.64515*((DBH^2)^(1.33715))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.157614689971,830.850580972859,1187.43758638511,1627.07653706912,2156.6379317478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
